# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-03-07 06:49:31 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01646500 POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01646500
#            TS   parameter     Description
#         69928       00060     Discharge, cubic feet per second
#         69929       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	69928_00060	69928_00060_cd	69929_00065	69929_00065_cd
USGS	01646500	2019-11-04 23:00	EST	8880	A	3.86	A
USGS	01646500	2019-11-04 23:15	EST	8880	A	3.86	A
USGS	01646500	2019-11-04 23:30	EST	8880	A	3.86	A
USGS	01646500	2019-11-04 23:45	EST	8880	A	3.86	A
USGS	01646500	2019-11-05 00:00	EST	8790	A	3.85	A
USGS	01646500	2019-11-05 00:15	EST	8790	A	3.85	A
USGS	01646500	2019-11-05 00:30	EST	8790	A	3.85	A
USGS	01646500	2019-11-05 00:45	EST	8880	A	3.86	A
USGS	01646500	2019-11-05 01:00	EST	8790	A	3.85	A
USGS	01646500	2019-11-05 01:15	EST	8790	A	3.85	A
USGS	01646500	2019-11-05 01:30	EST	8790	A	3.85	A
USGS	01646500	2019-11-05 01:45	EST	8790	A	3.85	A
USGS	01646500	2019-11-05 02:00	EST	8700	A	3.84	A
USGS	01646500	2019-11-05 02:15	EST	8700	A	3.84	A
USGS	01646500	2019-11-05 02:30	EST	8700	A	3.84	A
USGS	01646500	2019-11-05 02:45	EST	8700	A	3.84	A
USGS	01646500	2019-11-05 03:00	EST	8610	A	3.83	A
USGS	01646500	2019-11-05 03:15	EST	8610	A	3.83	A
USGS	01646500	2019-11-05 03:30	EST	8610	A	3.83	A
USGS	01646500	2019-11-05 03:45	EST	8610	A	3.83	A
USGS	01646500	2019-11-05 04:00	EST	8520	A	3.82	A
USGS	01646500	2019-11-05 04:15	EST	8610	A	3.83	A
USGS	01646500	2019-11-05 04:30	EST	8520	A	3.82	A
USGS	01646500	2019-11-05 04:45	EST	8520	A	3.82	A
USGS	01646500	2019-11-05 05:00	EST	8520	A	3.82	A
USGS	01646500	2019-11-05 05:15	EST	8520	A	3.82	A
USGS	01646500	2019-11-05 05:30	EST	8520	A	3.82	A
USGS	01646500	2019-11-05 05:45	EST	8430	A	3.81	A
USGS	01646500	2019-11-05 06:00	EST	8430	A	3.81	A
USGS	01646500	2019-11-05 06:15	EST	8430	A	3.81	A
USGS	01646500	2019-11-05 06:30	EST	8430	A	3.81	A
USGS	01646500	2019-11-05 06:45	EST	8430	A	3.81	A
USGS	01646500	2019-11-05 07:00	EST	8430	A	3.81	A
USGS	01646500	2019-11-05 07:15	EST	8430	A	3.81	A
USGS	01646500	2019-11-05 07:30	EST	8340	A	3.80	A
USGS	01646500	2019-11-05 07:45	EST	8430	A	3.81	A
USGS	01646500	2019-11-05 08:00	EST	8430	A	3.81	A
USGS	01646500	2019-11-05 08:15	EST	8340	A	3.80	A
USGS	01646500	2019-11-05 08:30	EST	8340	A	3.80	A
USGS	01646500	2019-11-05 08:45	EST	8340	A	3.80	A
USGS	01646500	2019-11-05 09:00	EST	8340	A	3.80	A
USGS	01646500	2019-11-05 09:15	EST	8250	A	3.79	A
USGS	01646500	2019-11-05 09:45	EST	8250	A	3.79	A
USGS	01646500	2019-11-05 10:00	EST	8250	A	3.79	A
USGS	01646500	2019-11-05 10:15	EST	8160	A	3.78	A
USGS	01646500	2019-11-05 10:30	EST	8160	A	3.78	A
USGS	01646500	2019-11-05 10:45	EST	8160	A	3.78	A
USGS	01646500	2019-11-05 11:00	EST	8160	A	3.78	A
USGS	01646500	2019-11-05 11:15	EST	8160	A	3.78	A
USGS	01646500	2019-11-05 11:30	EST	8160	A	3.78	A
USGS	01646500	2019-11-05 11:45	EST	8160	A	3.78	A
USGS	01646500	2019-11-05 12:00	EST	8080	A	3.77	A
USGS	01646500	2019-11-05 12:15	EST	8080	A	3.77	A
USGS	01646500	2019-11-05 12:30	EST	8080	A	3.77	A
USGS	01646500	2019-11-05 12:45	EST	8080	A	3.77	A
USGS	01646500	2019-11-05 13:00	EST	8080	A	3.77	A
USGS	01646500	2019-11-05 13:15	EST	8080	A	3.77	A
USGS	01646500	2019-11-05 13:30	EST	8080	A	3.77	A
USGS	01646500	2019-11-05 13:45	EST	8080	A	3.77	A
USGS	01646500	2019-11-05 14:00	EST	8070	A	3.77	A
USGS	01646500	2019-11-05 14:15	EST	8070	A	3.77	A
USGS	01646500	2019-11-05 14:30	EST	8070	A	3.77	A
USGS	01646500	2019-11-05 14:45	EST	7990	A	3.76	A
USGS	01646500	2019-11-05 15:00	EST	7990	A	3.76	A
USGS	01646500	2019-11-05 15:15	EST	7990	A	3.76	A
USGS	01646500	2019-11-05 15:30	EST	7900	A	3.75	A
USGS	01646500	2019-11-05 15:45	EST	7900	A	3.75	A
USGS	01646500	2019-11-05 16:00	EST	7900	A	3.75	A
USGS	01646500	2019-11-05 16:15	EST	7810	A	3.74	A
USGS	01646500	2019-11-05 16:30	EST	7810	A	3.74	A
USGS	01646500	2019-11-05 16:45	EST	7810	A	3.74	A
USGS	01646500	2019-11-05 17:00	EST	7810	A	3.74	A
USGS	01646500	2019-11-05 17:15	EST	7730	A	3.73	A
USGS	01646500	2019-11-05 17:30	EST	7730	A	3.73	A
USGS	01646500	2019-11-05 17:45	EST	7640	A	3.72	A
USGS	01646500	2019-11-05 18:00	EST	7640	A	3.72	A
USGS	01646500	2019-11-05 18:15	EST	7560	A	3.71	A
USGS	01646500	2019-11-05 18:30	EST	7560	A	3.71	A
USGS	01646500	2019-11-05 18:45	EST	7560	A	3.71	A
USGS	01646500	2019-11-05 19:00	EST	7470	A	3.70	A
USGS	01646500	2019-11-05 19:15	EST	7470	A	3.70	A
USGS	01646500	2019-11-05 19:30	EST	7470	A	3.70	A
USGS	01646500	2019-11-05 19:45	EST	7470	A	3.70	A
USGS	01646500	2019-11-05 20:00	EST	7390	A	3.69	A
USGS	01646500	2019-11-05 20:15	EST	7390	A	3.69	A
USGS	01646500	2019-11-05 20:30	EST	7390	A	3.69	A
USGS	01646500	2019-11-05 20:45	EST	7310	A	3.68	A
USGS	01646500	2019-11-05 21:00	EST	7310	A	3.68	A
USGS	01646500	2019-11-05 21:15	EST	7310	A	3.68	A
USGS	01646500	2019-11-05 21:30	EST	7220	A	3.67	A
USGS	01646500	2019-11-05 21:45	EST	7220	A	3.67	A
USGS	01646500	2019-11-05 22:00	EST	7220	A	3.67	A
USGS	01646500	2019-11-05 22:15	EST	7220	A	3.67	A
USGS	01646500	2019-11-05 22:30	EST	7220	A	3.67	A
USGS	01646500	2019-11-05 22:45	EST	7140	A	3.66	A
USGS	01646500	2019-11-05 23:00	EST	7140	A	3.66	A
USGS	01646500	2019-11-05 23:15	EST	7060	A	3.65	A
USGS	01646500	2019-11-05 23:30	EST	7060	A	3.65	A
USGS	01646500	2019-11-05 23:45	EST	7060	A	3.65	A
USGS	01646500	2019-11-06 00:00	EST	6980	A	3.64	A
USGS	01646500	2019-11-06 00:15	EST	6980	A	3.64	A
USGS	01646500	2019-11-06 00:30	EST	6890	A	3.63	A
USGS	01646500	2019-11-06 00:45	EST	6890	A	3.63	A
USGS	01646500	2019-11-06 01:00	EST	6890	A	3.63	A
USGS	01646500	2019-11-06 01:15	EST	6890	A	3.63	A
USGS	01646500	2019-11-06 01:30	EST	6810	A	3.62	A
USGS	01646500	2019-11-06 01:45	EST	6810	A	3.62	A
USGS	01646500	2019-11-06 02:00	EST	6810	A	3.62	A
USGS	01646500	2019-11-06 02:15	EST	6810	A	3.62	A
USGS	01646500	2019-11-06 02:30	EST	6810	A	3.62	A
USGS	01646500	2019-11-06 02:45	EST	6730	A	3.61	A
USGS	01646500	2019-11-06 03:00	EST	6730	A	3.61	A
USGS	01646500	2019-11-06 03:15	EST	6730	A	3.61	A
USGS	01646500	2019-11-06 03:30	EST	6650	A	3.60	A
USGS	01646500	2019-11-06 03:45	EST	6650	A	3.60	A
USGS	01646500	2019-11-06 04:00	EST	6650	A	3.60	A
USGS	01646500	2019-11-06 04:15	EST	6650	A	3.60	A
USGS	01646500	2019-11-06 04:30	EST	6570	A	3.59	A
USGS	01646500	2019-11-06 04:45	EST	6650	A	3.60	A
USGS	01646500	2019-11-06 05:00	EST	6570	A	3.59	A
USGS	01646500	2019-11-06 05:15	EST	6570	A	3.59	A
USGS	01646500	2019-11-06 05:30	EST	6570	A	3.59	A
USGS	01646500	2019-11-06 05:45	EST	6570	A	3.59	A
USGS	01646500	2019-11-06 06:00	EST	6570	A	3.59	A
USGS	01646500	2019-11-06 06:15	EST	6490	A	3.58	A
USGS	01646500	2019-11-06 06:30	EST	6490	A	3.58	A
USGS	01646500	2019-11-06 06:45	EST	6490	A	3.58	A
USGS	01646500	2019-11-06 07:00	EST	6420	A	3.57	A
USGS	01646500	2019-11-06 07:15	EST	6420	A	3.57	A
USGS	01646500	2019-11-06 07:30	EST	6420	A	3.57	A
USGS	01646500	2019-11-06 07:45	EST	6410	A	3.57	A
USGS	01646500	2019-11-06 08:00	EST	6410	A	3.57	A
USGS	01646500	2019-11-06 08:15	EST	6410	A	3.57	A
USGS	01646500	2019-11-06 08:30	EST	6340	A	3.56	A
USGS	01646500	2019-11-06 08:45	EST	6340	A	3.56	A
USGS	01646500	2019-11-06 09:00	EST	6340	A	3.56	A
USGS	01646500	2019-11-06 09:15	EST	6340	A	3.56	A
USGS	01646500	2019-11-06 09:30	EST	6410	A	3.57	A
USGS	01646500	2019-11-06 09:45	EST	6340	A	3.56	A
USGS	01646500	2019-11-06 10:00	EST	6260	A	3.55	A
USGS	01646500	2019-11-06 10:15	EST	6260	A	3.55	A
USGS	01646500	2019-11-06 10:30	EST	6260	A	3.55	A
USGS	01646500	2019-11-06 10:45	EST	6260	A	3.55	A
USGS	01646500	2019-11-06 11:00	EST	6260	A	3.55	A
USGS	01646500	2019-11-06 11:15	EST	6260	A	3.55	A
USGS	01646500	2019-11-06 11:30	EST	6260	A	3.55	A
USGS	01646500	2019-11-06 11:45	EST	6260	A	3.55	A
USGS	01646500	2019-11-06 12:00	EST	6260	A	3.55	A
USGS	01646500	2019-11-06 12:15	EST	6260	A	3.55	A
USGS	01646500	2019-11-06 12:30	EST	6260	A	3.55	A
USGS	01646500	2019-11-06 12:45	EST	6260	A	3.55	A
USGS	01646500	2019-11-06 13:00	EST	6180	A	3.54	A
USGS	01646500	2019-11-06 13:15	EST	6180	A	3.54	A
USGS	01646500	2019-11-06 13:30	EST	6180	A	3.54	A
USGS	01646500	2019-11-06 13:45	EST	6180	A	3.54	A
USGS	01646500	2019-11-06 14:00	EST	6100	A	3.53	A
USGS	01646500	2019-11-06 14:15	EST	6100	A	3.53	A
USGS	01646500	2019-11-06 14:30	EST	6100	A	3.53	A
USGS	01646500	2019-11-06 14:45	EST	6100	A	3.53	A
USGS	01646500	2019-11-06 15:00	EST	6100	A	3.53	A
USGS	01646500	2019-11-06 15:15	EST	6100	A	3.53	A
USGS	01646500	2019-11-06 15:30	EST	6100	A	3.53	A
USGS	01646500	2019-11-06 15:45	EST	6100	A	3.53	A
USGS	01646500	2019-11-06 16:00	EST	6030	A	3.52	A
USGS	01646500	2019-11-06 16:15	EST	6030	A	3.52	A
USGS	01646500	2019-11-06 16:30	EST	6030	A	3.52	A
USGS	01646500	2019-11-06 16:45	EST	5950	A	3.51	A
USGS	01646500	2019-11-06 17:00	EST	5950	A	3.51	A
USGS	01646500	2019-11-06 17:15	EST	5950	A	3.51	A
USGS	01646500	2019-11-06 17:30	EST	5880	A	3.50	A
USGS	01646500	2019-11-06 17:45	EST	5880	A	3.50	A
USGS	01646500	2019-11-06 18:00	EST	5880	A	3.50	A
USGS	01646500	2019-11-06 18:15	EST	5880	A	3.50	A
USGS	01646500	2019-11-06 18:30	EST	5810	A	3.49	A
USGS	01646500	2019-11-06 18:45	EST	5810	A	3.49	A
USGS	01646500	2019-11-06 19:00	EST	5810	A	3.49	A
USGS	01646500	2019-11-06 19:15	EST	5810	A	3.49	A
USGS	01646500	2019-11-06 19:30	EST	5740	A	3.48	A
USGS	01646500	2019-11-06 19:45	EST	5740	A	3.48	A
USGS	01646500	2019-11-06 20:00	EST	5740	A	3.48	A
USGS	01646500	2019-11-06 20:15	EST	5740	A	3.48	A
USGS	01646500	2019-11-06 20:30	EST	5740	A	3.48	A
USGS	01646500	2019-11-06 20:45	EST	5740	A	3.48	A
USGS	01646500	2019-11-06 21:00	EST	5740	A	3.48	A
USGS	01646500	2019-11-06 21:15	EST	5740	A	3.48	A
USGS	01646500	2019-11-06 21:30	EST	5670	A	3.47	A
USGS	01646500	2019-11-06 21:45	EST	5670	A	3.47	A
USGS	01646500	2019-11-06 22:00	EST	5670	A	3.47	A
USGS	01646500	2019-11-06 22:15	EST	5670	A	3.47	A
USGS	01646500	2019-11-06 22:30	EST	5670	A	3.47	A
USGS	01646500	2019-11-06 22:45	EST	5670	A	3.47	A
USGS	01646500	2019-11-06 23:00	EST	5670	A	3.47	A
USGS	01646500	2019-11-06 23:15	EST	5600	A	3.46	A
USGS	01646500	2019-11-06 23:30	EST	5600	A	3.46	A
USGS	01646500	2019-11-06 23:45	EST	5600	A	3.46	A
USGS	01646500	2019-11-07 00:00	EST	5600	A	3.46	A
USGS	01646500	2019-11-07 00:15	EST	5600	A	3.46	A
USGS	01646500	2019-11-07 00:30	EST	5600	A	3.46	A
USGS	01646500	2019-11-07 00:45	EST	5600	A	3.46	A
USGS	01646500	2019-11-07 01:00	EST	5600	A	3.46	A
USGS	01646500	2019-11-07 01:15	EST	5530	A	3.45	A
USGS	01646500	2019-11-07 01:30	EST	5520	A	3.45	A
USGS	01646500	2019-11-07 01:45	EST	5520	A	3.45	A
USGS	01646500	2019-11-07 02:00	EST	5520	A	3.45	A
USGS	01646500	2019-11-07 02:15	EST	5450	A	3.44	A
USGS	01646500	2019-11-07 02:30	EST	5450	A	3.44	A
USGS	01646500	2019-11-07 02:45	EST	5450	A	3.44	A
USGS	01646500	2019-11-07 03:00	EST	5450	A	3.44	A
USGS	01646500	2019-11-07 03:15	EST	5450	A	3.44	A
USGS	01646500	2019-11-07 03:30	EST	5390	A	3.43	A
USGS	01646500	2019-11-07 03:45	EST	5450	A	3.44	A
USGS	01646500	2019-11-07 04:00	EST	5450	A	3.44	A
USGS	01646500	2019-11-07 04:15	EST	5450	A	3.44	A
USGS	01646500	2019-11-07 04:30	EST	5450	A	3.44	A
USGS	01646500	2019-11-07 04:45	EST	5390	A	3.43	A
USGS	01646500	2019-11-07 05:00	EST	5390	A	3.43	A
USGS	01646500	2019-11-07 05:15	EST	5450	A	3.44	A
USGS	01646500	2019-11-07 05:30	EST	5390	A	3.43	A
USGS	01646500	2019-11-07 05:45	EST	5390	A	3.43	A
USGS	01646500	2019-11-07 06:00	EST	5320	A	3.42	A
USGS	01646500	2019-11-07 06:15	EST	5380	A	3.43	A
USGS	01646500	2019-11-07 06:30	EST	5380	A	3.43	A
USGS	01646500	2019-11-07 06:45	EST	5320	A	3.42	A
USGS	01646500	2019-11-07 07:00	EST	5320	A	3.42	A
USGS	01646500	2019-11-07 07:15	EST	5320	A	3.42	A
USGS	01646500	2019-11-07 07:30	EST	5320	A	3.42	A
USGS	01646500	2019-11-07 07:45	EST	5320	A	3.42	A
USGS	01646500	2019-11-07 08:00	EST	5320	A	3.42	A
USGS	01646500	2019-11-07 08:15	EST	5320	A	3.42	A
USGS	01646500	2019-11-07 08:30	EST	5250	A	3.41	A
USGS	01646500	2019-11-07 08:45	EST	5320	A	3.42	A
USGS	01646500	2019-11-07 09:00	EST	5250	A	3.41	A
USGS	01646500	2019-11-07 09:15	EST	5250	A	3.41	A
USGS	01646500	2019-11-07 09:30	EST	5250	A	3.41	A
USGS	01646500	2019-11-07 09:45	EST	5250	A	3.41	A
USGS	01646500	2019-11-07 10:00	EST	5180	A	3.40	A
USGS	01646500	2019-11-07 10:15	EST	5250	A	3.41	A
USGS	01646500	2019-11-07 10:30	EST	5180	A	3.40	A
USGS	01646500	2019-11-07 10:45	EST	5180	A	3.40	A
USGS	01646500	2019-11-07 11:00	EST	5180	A	3.40	A
USGS	01646500	2019-11-07 11:15	EST	5180	A	3.40	A
USGS	01646500	2019-11-07 11:30	EST	5110	A	3.39	A
USGS	01646500	2019-11-07 11:45	EST	5110	A	3.39	A
USGS	01646500	2019-11-07 12:00	EST	5110	A	3.39	A
USGS	01646500	2019-11-07 12:15	EST	5110	A	3.39	A
USGS	01646500	2019-11-07 12:30	EST	5110	A	3.39	A
USGS	01646500	2019-11-07 12:45	EST	5110	A	3.39	A
USGS	01646500	2019-11-07 13:00	EST	5110	A	3.39	A
USGS	01646500	2019-11-07 13:15	EST	5110	A	3.39	A
USGS	01646500	2019-11-07 13:30	EST	5110	A	3.39	A
USGS	01646500	2019-11-07 13:45	EST	5040	A	3.38	A
USGS	01646500	2019-11-07 14:00	EST	5110	A	3.39	A
USGS	01646500	2019-11-07 14:15	EST	5040	A	3.38	A
USGS	01646500	2019-11-07 14:30	EST	5040	A	3.38	A
USGS	01646500	2019-11-07 14:45	EST	5040	A	3.38	A
USGS	01646500	2019-11-07 15:00	EST	5040	A	3.38	A
USGS	01646500	2019-11-07 15:15	EST	5040	A	3.38	A
USGS	01646500	2019-11-07 15:30	EST	5040	A	3.38	A
USGS	01646500	2019-11-07 15:45	EST	5040	A	3.38	A
USGS	01646500	2019-11-07 16:00	EST	5040	A	3.38	A
USGS	01646500	2019-11-07 16:15	EST	4980	A	3.37	A
USGS	01646500	2019-11-07 16:30	EST	4980	A	3.37	A
USGS	01646500	2019-11-07 16:45	EST	4980	A	3.37	A
USGS	01646500	2019-11-07 17:00	EST	5040	A	3.38	A
USGS	01646500	2019-11-07 17:15	EST	4980	A	3.37	A
USGS	01646500	2019-11-07 17:30	EST	4980	A	3.37	A
USGS	01646500	2019-11-07 17:45	EST	4980	A	3.37	A
USGS	01646500	2019-11-07 18:00	EST	4980	A	3.37	A
USGS	01646500	2019-11-07 18:15	EST	4980	A	3.37	A
USGS	01646500	2019-11-07 18:30	EST	4980	A	3.37	A
USGS	01646500	2019-11-07 18:45	EST	4910	A	3.36	A
USGS	01646500	2019-11-07 19:00	EST	4910	A	3.36	A
USGS	01646500	2019-11-07 19:15	EST	4910	A	3.36	A
USGS	01646500	2019-11-07 19:30	EST	4970	A	3.37	A
USGS	01646500	2019-11-07 19:45	EST	4910	A	3.36	A
USGS	01646500	2019-11-07 20:00	EST	4910	A	3.36	A
USGS	01646500	2019-11-07 20:15	EST	4910	A	3.36	A
USGS	01646500	2019-11-07 20:30	EST	4910	A	3.36	A
USGS	01646500	2019-11-07 20:45	EST	4910	A	3.36	A
USGS	01646500	2019-11-07 21:00	EST	4910	A	3.36	A
USGS	01646500	2019-11-07 21:15	EST	4840	A	3.35	A
USGS	01646500	2019-11-07 21:30	EST	4840	A	3.35	A
USGS	01646500	2019-11-07 21:45	EST	4840	A	3.35	A
USGS	01646500	2019-11-07 22:00	EST	4910	A	3.36	A
USGS	01646500	2019-11-07 22:15	EST	4780	A	3.34	A
USGS	01646500	2019-11-07 22:30	EST	4840	A	3.35	A
USGS	01646500	2019-11-07 22:45	EST	4840	A	3.35	A
USGS	01646500	2019-11-07 23:00	EST	4840	A	3.35	A
USGS	01646500	2019-11-07 23:15	EST	4840	A	3.35	A
USGS	01646500	2019-11-07 23:30	EST	4840	A	3.35	A
USGS	01646500	2019-11-07 23:45	EST	4970	A	3.37	A
USGS	01646500	2019-11-08 00:00	EST	4780	A	3.34	A
USGS	01646500	2019-11-08 00:15	EST	4780	A	3.34	A
USGS	01646500	2019-11-08 00:30	EST	4840	A	3.35	A
USGS	01646500	2019-11-08 00:45	EST	4780	A	3.34	A
USGS	01646500	2019-11-08 01:00	EST	4840	A	3.35	A
USGS	01646500	2019-11-08 01:15	EST	4780	A	3.34	A
USGS	01646500	2019-11-08 01:30	EST	4840	A	3.35	A
USGS	01646500	2019-11-08 01:45	EST	4780	A	3.34	A
USGS	01646500	2019-11-08 02:00	EST	4780	A	3.34	A
USGS	01646500	2019-11-08 02:15	EST	4710	A	3.33	A
USGS	01646500	2019-11-08 02:30	EST	4710	A	3.33	A
USGS	01646500	2019-11-08 02:45	EST	4710	A	3.33	A
USGS	01646500	2019-11-08 03:00	EST	4710	A	3.33	A
USGS	01646500	2019-11-08 03:15	EST	4710	A	3.33	A
USGS	01646500	2019-11-08 03:30	EST	4710	A	3.33	A
USGS	01646500	2019-11-08 03:45	EST	4710	A	3.33	A
USGS	01646500	2019-11-08 04:00	EST	4640	A	3.32	A
USGS	01646500	2019-11-08 04:15	EST	4640	A	3.32	A
USGS	01646500	2019-11-08 04:30	EST	4710	A	3.33	A
USGS	01646500	2019-11-08 04:45	EST	4710	A	3.33	A
USGS	01646500	2019-11-08 05:00	EST	4640	A	3.32	A
USGS	01646500	2019-11-08 05:15	EST	4580	A	3.31	A
USGS	01646500	2019-11-08 05:30	EST	4520	A	3.30	A
USGS	01646500	2019-11-08 05:45	EST	4580	A	3.31	A
USGS	01646500	2019-11-08 06:00	EST	4580	A	3.31	A
USGS	01646500	2019-11-08 06:15	EST	4580	A	3.31	A
USGS	01646500	2019-11-08 06:30	EST	4580	A	3.31	A
USGS	01646500	2019-11-08 06:45	EST	4580	A	3.31	A
USGS	01646500	2019-11-08 07:00	EST	4640	A	3.32	A
USGS	01646500	2019-11-08 07:15	EST	4640	A	3.32	A
USGS	01646500	2019-11-08 07:30	EST	4710	A	3.33	A
USGS	01646500	2019-11-08 07:45	EST	4640	A	3.32	A
USGS	01646500	2019-11-08 08:00	EST	4520	A	3.30	A
USGS	01646500	2019-11-08 08:15	EST	4580	A	3.31	A
USGS	01646500	2019-11-08 08:30	EST	4450	A	3.29	A
USGS	01646500	2019-11-08 08:45	EST	4640	A	3.32	A
USGS	01646500	2019-11-08 09:00	EST	4580	A	3.31	A
USGS	01646500	2019-11-08 09:15	EST	4640	A	3.32	A
USGS	01646500	2019-11-08 09:30	EST	4520	A	3.30	A
USGS	01646500	2019-11-08 10:00	EST	4710	A	3.33	A
USGS	01646500	2019-11-08 10:15	EST	4520	A	3.30	A
USGS	01646500	2019-11-08 10:30	EST	4520	A	3.30	A
USGS	01646500	2019-11-08 10:45	EST	4580	A	3.31	A
USGS	01646500	2019-11-08 11:00	EST	4520	A	3.30	A
USGS	01646500	2019-11-08 11:15	EST	4450	A	3.29	A
USGS	01646500	2019-11-08 11:30	EST	4520	A	3.30	A
USGS	01646500	2019-11-08 11:45	EST	4520	A	3.30	A
USGS	01646500	2019-11-08 12:00	EST	4520	A	3.30	A
USGS	01646500	2019-11-08 12:15	EST	4580	A	3.31	A
USGS	01646500	2019-11-08 12:30	EST	4520	A	3.30	A
USGS	01646500	2019-11-08 12:45	EST	4520	A	3.30	A
USGS	01646500	2019-11-08 13:00	EST	4580	A	3.31	A
USGS	01646500	2019-11-08 13:15	EST	4580	A	3.31	A
USGS	01646500	2019-11-08 13:30	EST	4580	A	3.31	A
USGS	01646500	2019-11-08 13:45	EST	4520	A	3.30	A
USGS	01646500	2019-11-08 14:00	EST	4520	A	3.30	A
USGS	01646500	2019-11-08 14:15	EST	4450	A	3.29	A
USGS	01646500	2019-11-08 14:30	EST	4450	A	3.29	A
USGS	01646500	2019-11-08 14:45	EST	4450	A	3.29	A
USGS	01646500	2019-11-08 15:00	EST	4450	A	3.29	A
USGS	01646500	2019-11-08 15:15	EST	4450	A	3.29	A
USGS	01646500	2019-11-08 15:30	EST	4450	A	3.29	A
USGS	01646500	2019-11-08 15:45	EST	4390	A	3.28	A
USGS	01646500	2019-11-08 16:00	EST	4450	A	3.29	A
USGS	01646500	2019-11-08 16:15	EST	4390	A	3.27	A
USGS	01646500	2019-11-08 16:30	EST	4390	A	3.27	A
USGS	01646500	2019-11-08 16:45	EST	4390	A	3.27	A
USGS	01646500	2019-11-08 17:00	EST	4390	A	3.27	A
USGS	01646500	2019-11-08 17:15	EST	4390	A	3.27	A
USGS	01646500	2019-11-08 17:30	EST	4390	A	3.27	A
USGS	01646500	2019-11-08 17:45	EST	4320	A	3.26	A
USGS	01646500	2019-11-08 18:00	EST	4320	A	3.26	A
USGS	01646500	2019-11-08 18:15	EST	4320	A	3.26	A
USGS	01646500	2019-11-08 18:30	EST	4320	A	3.26	A
USGS	01646500	2019-11-08 18:45	EST	4320	A	3.26	A
USGS	01646500	2019-11-08 19:00	EST	4260	A	3.25	A
USGS	01646500	2019-11-08 19:15	EST	4260	A	3.25	A
USGS	01646500	2019-11-08 19:30	EST	4260	A	3.25	A
USGS	01646500	2019-11-08 19:45	EST	4260	A	3.25	A
USGS	01646500	2019-11-08 20:00	EST	4260	A	3.25	A
USGS	01646500	2019-11-08 20:15	EST	4260	A	3.25	A
USGS	01646500	2019-11-08 20:30	EST	4260	A	3.25	A
USGS	01646500	2019-11-08 20:45	EST	4260	A	3.25	A
USGS	01646500	2019-11-08 21:00	EST	4260	A	3.25	A
USGS	01646500	2019-11-08 21:15	EST	4260	A	3.25	A
USGS	01646500	2019-11-08 21:30	EST	4200	A	3.24	A
USGS	01646500	2019-11-08 21:45	EST	4200	A	3.24	A
USGS	01646500	2019-11-08 22:00	EST	4200	A	3.24	A
USGS	01646500	2019-11-08 22:15	EST	4200	A	3.24	A
USGS	01646500	2019-11-08 22:30	EST	4200	A	3.24	A
USGS	01646500	2019-11-08 22:45	EST	4200	A	3.24	A
USGS	01646500	2019-11-08 23:00	EST	4200	A	3.24	A
USGS	01646500	2019-11-08 23:15	EST	4140	A	3.23	A
USGS	01646500	2019-11-08 23:30	EST	4140	A	3.23	A
USGS	01646500	2019-11-08 23:45	EST	4140	A	3.23	A
USGS	01646500	2019-11-09 00:00	EST	4140	A	3.23	A
USGS	01646500	2019-11-09 00:15	EST	4140	A	3.23	A
USGS	01646500	2019-11-09 00:30	EST	4140	A	3.23	A
USGS	01646500	2019-11-09 00:45	EST	4140	A	3.23	A
USGS	01646500	2019-11-09 01:00	EST	4140	A	3.23	A
USGS	01646500	2019-11-09 01:15	EST	4140	A	3.23	A
USGS	01646500	2019-11-09 01:30	EST	4140	A	3.23	A
USGS	01646500	2019-11-09 01:45	EST	4140	A	3.23	A
USGS	01646500	2019-11-09 02:00	EST	4140	A	3.23	A
USGS	01646500	2019-11-09 02:15	EST	4140	A	3.23	A
USGS	01646500	2019-11-09 02:30	EST	4140	A	3.23	A
USGS	01646500	2019-11-09 02:45	EST	4140	A	3.23	A
USGS	01646500	2019-11-09 03:00	EST	4140	A	3.23	A
USGS	01646500	2019-11-09 03:15	EST	4140	A	3.23	A
USGS	01646500	2019-11-09 03:30	EST	4140	A	3.23	A
USGS	01646500	2019-11-09 03:45	EST	4140	A	3.23	A
USGS	01646500	2019-11-09 04:00	EST	4140	A	3.23	A
USGS	01646500	2019-11-09 04:15	EST	4140	A	3.23	A
USGS	01646500	2019-11-09 04:30	EST	4080	A	3.22	A
USGS	01646500	2019-11-09 04:45	EST	4140	A	3.23	A
USGS	01646500	2019-11-09 05:00	EST	4080	A	3.22	A
